ProductKey,ProductSubcategoryKey,Category,SubCategory,EnglishProductName,Color,Size,ProductLine,ModelName,EnglishDescription,StartDate,EndDate,Product_Status
565,3,Bikes,Touring Bikes,"Touring-3000 Blue, 54",Blue,54,"T ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2021-07-01 00:00:00.000,NULL,Current
566,3,Bikes,Touring Bikes,"Touring-3000 Blue, 58",Blue,58,"T ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2021-07-01 00:00:00.000,NULL,Current
567,3,Bikes,Touring Bikes,"Touring-3000 Blue, 62",Blue,62,"T ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2021-07-01 00:00:00.000,NULL,Current
568,3,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",Yellow,44,"T ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2021-07-01 00:00:00.000,NULL,Current
569,3,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",Yellow,50,"T ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2021-07-01 00:00:00.000,NULL,Current
570,3,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",Yellow,54,"T ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2021-07-01 00:00:00.000,NULL,Current
571,3,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",Yellow,58,"T ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2021-07-01 00:00:00.000,NULL,Current
572,3,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",Yellow,62,"T ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2021-07-01 00:00:00.000,NULL,Current
573,3,Bikes,Touring Bikes,"Touring-1000 Blue, 46",Blue,46,"T ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2021-07-01 00:00:00.000,NULL,Current
574,3,Bikes,Touring Bikes,"Touring-1000 Blue, 50",Blue,50,"T ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2021-07-01 00:00:00.000,NULL,Current
575,3,Bikes,Touring Bikes,"Touring-1000 Blue, 54",Blue,54,"T ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2021-07-01 00:00:00.000,NULL,Current
576,3,Bikes,Touring Bikes,"Touring-1000 Blue, 60",Blue,60,"T ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2021-07-01 00:00:00.000,NULL,Current
577,3,Bikes,Touring Bikes,"Touring-2000 Blue, 46",Blue,46,"T ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2021-07-01 00:00:00.000,NULL,Current
578,3,Bikes,Touring Bikes,"Touring-2000 Blue, 50",Blue,50,"T ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2021-07-01 00:00:00.000,NULL,Current
579,3,Bikes,Touring Bikes,"Touring-2000 Blue, 54",Blue,54,"T ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2021-07-01 00:00:00.000,NULL,Current
580,2,Bikes,Road Bikes,"Road-350-W Yellow, 40",Yellow,40,"R ",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2021-07-01 00:00:00.000,NULL,Current
581,2,Bikes,Road Bikes,"Road-350-W Yellow, 42",Yellow,42,"R ",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2021-07-01 00:00:00.000,NULL,Current
582,2,Bikes,Road Bikes,"Road-350-W Yellow, 44",Yellow,44,"R ",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2021-07-01 00:00:00.000,NULL,Current
583,2,Bikes,Road Bikes,"Road-350-W Yellow, 48",Yellow,48,"R ",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2021-07-01 00:00:00.000,NULL,Current
584,2,Bikes,Road Bikes,"Road-750 Black, 58",Black,58,"R ",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2021-07-01 00:00:00.000,NULL,Current
585,3,Bikes,Touring Bikes,"Touring-3000 Blue, 44",Blue,44,"T ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2021-07-01 00:00:00.000,NULL,Current
586,3,Bikes,Touring Bikes,"Touring-3000 Blue, 50",Blue,50,"T ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2021-07-01 00:00:00.000,NULL,Current
587,1,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",Silver,38,"M ",Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2021-07-01 00:00:00.000,NULL,Current
588,1,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",Silver,40,"M ",Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2021-07-01 00:00:00.000,NULL,Current
589,1,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",Silver,42,"M ",Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2021-07-01 00:00:00.000,NULL,Current
590,1,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",Silver,46,"M ",Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2021-07-01 00:00:00.000,NULL,Current
591,1,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",Silver,40,"M ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2021-07-01 00:00:00.000,NULL,Current
592,1,Bikes,Mountain Bikes,"Mountain-500 Silver, 42",Silver,42,"M ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2021-07-01 00:00:00.000,NULL,Current
593,1,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",Silver,44,"M ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2021-07-01 00:00:00.000,NULL,Current
594,1,Bikes,Mountain Bikes,"Mountain-500 Silver, 48",Silver,48,"M ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2021-07-01 00:00:00.000,NULL,Current
595,1,Bikes,Mountain Bikes,"Mountain-500 Silver, 52",Silver,52,"M ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2021-07-01 00:00:00.000,NULL,Current
596,1,Bikes,Mountain Bikes,"Mountain-500 Black, 40",Black,40,"M ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2021-07-01 00:00:00.000,NULL,Current
597,1,Bikes,Mountain Bikes,"Mountain-500 Black, 42",Black,42,"M ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2021-07-01 00:00:00.000,NULL,Current
598,1,Bikes,Mountain Bikes,"Mountain-500 Black, 44",Black,44,"M ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2021-07-01 00:00:00.000,NULL,Current
599,1,Bikes,Mountain Bikes,"Mountain-500 Black, 48",Black,48,"M ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2021-07-01 00:00:00.000,NULL,Current
600,1,Bikes,Mountain Bikes,"Mountain-500 Black, 52",Black,52,"M ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2021-07-01 00:00:00.000,NULL,Current
601,5,Components,Bottom Brackets,LL Bottom Bracket,NA,NULL,NULL,LL Bottom Bracket,Chromoly steel.,2021-07-01 00:00:00.000,NULL,Current
602,5,Components,Bottom Brackets,ML Bottom Bracket,NA,NULL,NULL,ML Bottom Bracket,Aluminum alloy cups; large diameter spindle.,2021-07-01 00:00:00.000,NULL,Current
603,5,Components,Bottom Brackets,HL Bottom Bracket,NA,NULL,NULL,HL Bottom Bracket,Aluminum alloy cups and a hollow axle.,2021-07-01 00:00:00.000,NULL,Current
604,2,Bikes,Road Bikes,"Road-750 Black, 44",Black,44,"R ",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2021-07-01 00:00:00.000,NULL,Current
605,2,Bikes,Road Bikes,"Road-750 Black, 48",Black,48,"R ",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2021-07-01 00:00:00.000,NULL,Current
606,2,Bikes,Road Bikes,"Road-750 Black, 52",Black,52,"R ",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2021-07-01 00:00:00.000,NULL,Current
